fyear,ticker,firmname,industry,sector,statevariable,cash,fixedcosts,couponrate,liabilities,equityobserved
12311999,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,1223.823,260.281,1502.20687,0.019656778,1338.317,6872.73
12312000,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,1443.199,176.924,1722.732389,0.010078273,2089.346,9699.679893
12312001,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,1558.523,706.559,1848.86379,0.029851495,2591.897,8619.639872
12312002,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,1861.638,810.463,2171.605073,0.017858976,3019.546,10013.28273
12312003,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,2236.95,1230.156,2533.647158,0.018206226,3243.341,14088.78621
12312004,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,2883.873,609.115,3165.470366,0.014192309,3874.211,17717.71282
12312005,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,3026.058,315.551,3314.808162,0.01090929,4082.759,17185.818
12312006,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,3899.853,317.81,4046.917733,0.012762298,6219.491,22260.812
12312007,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,4468.574,239.108,4746.154041,0.013081179,8386.247,27766.19101
12312008,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,5285.642,392.854,5609.969115,0.016946284,7681.566,18023.4918
12312009,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,4921.753,1721.92,5599.423395,0.014896468,7965.244,24156.86125
12312010,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,5805.176,1632.98,6534.376118,0.013875172,8444.364,30847.02211
12312011,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,7264.196,537.001,7831.818795,0.010913893,12977.679,32285.7777
12312012,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,8665.1,1678.7,8875.743037,0.011366015,13857.1,38431.25
12312013,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,8778.7,3115.2,9309.161117,0.012355983,12220.8,53893.32
12312014,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,7841.3,3005.6,8755.033854,0.008713696,13541.9,60365.553
12312015,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,8623.5,790.8,10125.41762,0.005715874,24458.2,63649.29996
12312016,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,9215.4,963.7,11714.27951,0.009541598,22218.5,53842.09287
12312017,DHR.N,Danaher Corp,Advanced Medical Equipment & Technology,Healthcare,9561.9,630.3,12918.66104,0.008022366,20280.8,64566.07995
12311998,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,386.642,8.69,381.0792131,0.03209596,478.783,716.3135
12311999,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,423.829,11.418,397.5979456,0.040162198,392.359,1247.4
12312000,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,454.686,15.433,418.4656214,0.022415448,341.684,2014.974904
12312001,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,597.982,33.71,507.026411,0.016291939,1188.195,2585.347991
12312002,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,659.219,25.652,618.1078231,0.023396482,1249.846,2914.468447
12312003,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,782.921,163.755,669.7115216,0.019710528,1323.1,3575.089232
12312004,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,875.621,506.369,728.3192212,0.01854205,1353.572,4534.660823
12312005,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,824.022,434.525,765.772672,0.023987851,1163.589,4221.63423
12312006,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,868.762,65.143,788.5127394,0.038462768,907.293,4532.733992
12312007,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,1040.045,316.323,862.7125908,0.02051732,1159.167,6818.368185
12312008,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,1056.787,204.249,951.7659972,0.029224919,1170.987,4206.417499
12312009,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,1053.65,450.385,944.7327638,0.019671051,1180.974,5347.091841
12312010,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,1092.051,540.038,992.987299,0.018611479,1348.039,4855.529972
12312011,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,1307.43,77.128,1219.614338,0.015259572,2871.247,4953.048044
12312012,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,1493.182,80.132,1459.074836,0.022096668,2722.854,5621.794658
12312013,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,1528.105,78.082,1478.691044,0.020187011,2500.073,6915.780401
12312014,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,1670.522,159.12,1514.62379,0.020574712,2324.261,7539.289303
12312015,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,1556,289.6,1502.704984,0.02723528,2063.5,8521.153238
12312016,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,1994.6,385.2,1918.784367,0.01070002,3429.9,13328.72953
12312017,XRAY.OQ,Dentsply Sirona Inc,"Medical Equipment, Supplies & Distribution",Healthcare,2163.2,324,2096.620529,0.010222602,3746.6,15120.02577
12311998,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,38.306,348.743,246.1011515,0.046623179,154.065,1253.695571
12311999,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,43.387,294.394,301.7017707,0.046718656,139.516,2386.521718
12312000,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,49.237,512.878,332.3649502,0.016567016,326.975,3901.348898
12312001,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,12.142,582.851,445.5536684,0.040835522,342.349,6305.435408
12312002,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,262.454,942.374,571.4301832,0.01932504,716.842,6687.202892
12312003,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,489.77,707,734.8253005,0.039686596,551.748,11801.98021
12312004,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,829.842,1254.038,921.9948866,0.051853619,285.091,15147.73738
12312005,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,1085.332,2311.033,1130.510478,0.00059848,738.538,24072.77954
12312006,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,1812.081,936.851,1533.391317,0.009183771,2217.172,29856.56146
12312007,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,2438.004,1171.978,1944.189244,0.028276153,2234.427,42824.81908
12312008,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,3005.972,1790.062,2332.992738,0.026401235,2471.248,46563.46759
12312009,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,4061.801,1656.975,2821.405261,0.02181436,3193.401,38939.75696
12312010,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,3961.279,2098.668,3429.006105,0.019916857,5470.793,29422.08425
12312011,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,5049.38,9900.268,4290.006554,0.019684001,10435.785,30744.12877
12312012,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,5016.666,1862.25,5424.731627,0.030857765,11696.116,55649.25669
12312013,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,5105.718,2132,6508.255588,0.028326934,10834,115234.4914
12312014,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,16213,10128,9034.472228,0.021862563,18845,141295.74
12312015,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,25364,14608,11169.67753,0.021102353,32603,145833.023
12312016,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,21409,11895,13189.52559,0.025628755,37614,94343.02924
12312017,GILD.OQ,Gilead Sciences Inc,Biotechnology & Medical Research,Healthcare,16846,25510,15992.32675,0.022457917,49782,93581.11087
12311999,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,32.08,62.678,65.2448192,0.009034243,25.348,87.7335
12312000,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,38.425,22.778,85.20669493,0.000431411,88.083,81.96589313
12312001,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,47.392,12.754,117.5678345,0.035205012,83.312,147.1792311
12312002,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,57.26,45.836,128.186638,0.073601993,41.738,238.7983204
12312003,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,57.077,45.177,153.5808921,0.004335114,39.676,346.4271615
12312004,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,82.156,68.335,187.1106159,0.006113115,45.476,570.4347679
12312005,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,106.287,113.994,232.1316397,0.006064027,62.005,1671.103988
12312006,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,116.158,29.923,321.9326302,0.004911003,250.458,2494.474408
12312007,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,304.05,100.403,439.0425877,0.009634495,260.626,8603.449552
12312008,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,897.425,95.661,910.7338463,0.03809541,3492.363,3348.869442
12312009,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,1065.09,293.186,1002.724514,0.045620568,2958.249,3740.475535
12312010,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,979.533,515.625,1157.219369,0.043421464,2927.285,4891.131099
12312011,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,1017.163,712.332,1385.701821,0.037386165,3071.885,4607.168146
12312012,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,1053.322,560.43,1754.830127,0.018666653,7516.077,5338.098299
12312013,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,1344.7,822.5,2243.887213,0.039819812,7059.3,6104.427495
12312014,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,1320.5,736.1,2622.642902,0.034730859,6351.7,7451.476938
12312015,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,1626.3,491.3,3182.76324,0.036938508,5563.3,10945.60025
12312016,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,1665.4,548.4,3925.867027,0.035714976,5174.3,11162.02095
12312017,HOLX.OQ,Hologic Inc,Advanced Medical Equipment & Technology,Healthcare,1718,540.6,5685.219535,0.167048451,5194.9,11785.47168
12311998,HUM.N,Humana Inc,Managed Healthcare,Healthcare,1432,0,1846.212905,0.012867647,3808,2981.466813
12311999,HUM.N,Humana Inc,Managed Healthcare,Healthcare,1718,0,2005.796455,0.009085903,3632,1371.488125
12312000,HUM.N,Humana Inc,Managed Healthcare,Healthcare,1595,0,2102.390415,0.010179844,2947,2579.348766
12312001,HUM.N,Humana Inc,Managed Healthcare,Healthcare,1718,0,2161.235916,0.008635579,2895,1988.933279
12312002,HUM.N,Humana Inc,Managed Healthcare,Healthcare,2047.712,0,2364.897403,0.00527026,3273.463,1652.5413
12312003,HUM.N,Humana Inc,Managed Healthcare,Healthcare,2272.031,0,2548.635185,0.005106289,3543.865,3681.01113
12312004,HUM.N,Humana Inc,Managed Healthcare,Healthcare,2269.176,0,2670.1071,0.008627627,3567.493,4732.815712
12312005,HUM.N,Humana Inc,Managed Healthcare,Healthcare,2850.944,0,3045.527326,0.010378514,4360.74,8844.322784
12312006,HUM.N,Humana Inc,Managed Healthcare,Healthcare,4774.8,0,3957.206326,0.009451069,7044.6,9194.096012
12312007,HUM.N,Humana Inc,Managed Healthcare,Healthcare,1293.262,0,1007.733955,0.007796489,8850.137,12759.9487
12312008,HUM.N,Humana Inc,Managed Healthcare,Healthcare,1062.31,0,1093.925737,0.009319046,8584.57,6293.812962
12312009,HUM.N,Humana Inc,Managed Healthcare,Healthcare,1534.114,0,1207.672315,0.013432661,8377.491,7453.947284
12312010,HUM.N,Humana Inc,Managed Healthcare,Healthcare,2353.642,0,1294.708112,0.012184944,9179.197,9213.757263
12312011,HUM.N,Humana Inc,Managed Healthcare,Healthcare,2193,0,1391.606188,0.011819596,9645,14324.56844
12312012,HUM.N,Humana Inc,Managed Healthcare,Healthcare,2033,0,1489.941344,0.009881423,11132,10858.89631
12312013,HUM.N,Humana Inc,Managed Healthcare,Healthcare,1862,0,1636.473457,0.012785708,11419,16093.37072
12312014,HUM.N,Humana Inc,Managed Healthcare,Healthcare,1810,0,1801.859098,0.013831856,13881,22023.4993
12312015,HUM.N,Humana Inc,Managed Healthcare,Healthcare,1055,0,1925.807425,0.013047725,14332,26459.45321
12312016,HUM.N,Humana Inc,Managed Healthcare,Healthcare,2125,0,2067.084403,0.012847529,14711,30421.11355
12312017,HUM.N,Humana Inc,Managed Healthcare,Healthcare,4293,0,2270.517346,0.013959391,17336,35439.30401
12311998,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,22.706,73.502,108.7076935,0.034544972,18.845,940.13489
12311999,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,78.04,246.286,134.6890075,0.041183989,147.096,4192.524
12312000,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,96.802,581.338,165.6197577,0.043594356,161.787,8622.863926
12312001,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,212.7,623.823,215.1253974,0.039537288,184.737,10512.38023
12312002,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,300.813,787.774,291.9172738,0.016918965,949.999,5076.096384
12312003,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,359.745,835.959,414.8495694,0.006195175,2450.617,12022.7365
12312004,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,1327.199,1057.942,868.9197852,0.008094104,2339.357,22217.91684
12312005,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,1572.279,850.753,1005.969863,0.025760228,1475.841,15368.47832
12312006,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,1527.535,902.691,1073.555266,0.000855292,1403.03,16583.2668
12312007,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,1836.357,1183.503,1281.696592,0.013410804,3094.52,16698.5776
12312008,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,2541.05,1371.417,1534.735617,0.020150932,2645.039,13896.18705
12312009,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,2054.026,1263.724,1645.548025,0.029735735,2289.972,15472.12066
12312010,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,2261.513,1207.744,1898.221549,0.025765687,2643.05,15978.16714
12312011,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,2451.174,1690.657,2079.785772,0.025432612,2622.617,26733.05426
12312012,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,2630.762,1705.71,2489.596489,0.020654873,3166.323,34630.69147
12312013,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,4110.729,1222.729,3139.797296,0.01653047,3242.497,66038.52127
12312014,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,5215.657,1845.4,3920.203019,0.011769075,3500.7,80162.95291
12312015,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,6128,3428.5,4181.819678,0.009427536,10129.9,68286.36744
12312016,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,6816.3,4895.1,4593.640032,0.02616252,10748.2,61699.77075
12312017,BIIB.OQ,Biogen Inc,Pharmaceuticals,Healthcare,6768.2,3689,5050.665338,0.025482835,11054.5,67370.2075
12311998,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,152.123,138.353,130.2361165,0.004688215,78.708,423.5581875
12311999,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,150.878,105.411,124.9689781,0.005499654,73.641,575.420625
12312000,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,124.234,75.203,125.4948682,0.00487515,74.049,730.561062
12312001,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,144.796,72.563,131.0153746,0.001106799,71.377,946.7407217
12312002,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,200.872,147.191,133.6069681,0.000497037,76.453,1129.735743
12312003,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,234.769,220.705,157.3623029,0.000148427,107.797,1613.071906
12312004,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,230.992,137.272,179.5145502,0.00028403,116.185,1837.007271
12312005,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,283.269,132.731,215.2057648,0.000790996,121.366,2307.328761
12312006,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,308.303,96.666,252.0322912,0.003326676,149.699,2481.990954
12312007,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,399.537,60.36,323.5642123,0.016721242,263.856,3589.740534
12312008,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,435.021,78.868,357.0448438,0.015511409,327.243,2148.923682
12312009,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,462.913,106.728,360.1192812,0.009433641,293.948,3131.747745
12312010,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,487.576,156.915,388.4410039,0.008046757,322.863,3980.414351
12312011,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,555.915,183.895,426.0275423,0.007660503,491.221,4321.20172
12312012,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,580.923,223.986,455.738214,0.008439162,467.345,5073.625539
12312013,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,652.735,279.058,514.1209382,0.0075614,712.302,5519.990096
12312014,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,708.873,322.536,591.629134,0.012181219,1266.622,7069.86411
12312015,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,733.506,342.585,642.6987132,0.018755115,1558.988,6633.061483
12312016,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,893.767,391.85,699.5061764,0.019554987,1638.917,10514.21817
12312017,IDXX.OQ,IDEXX Laboratories Inc,"Medical Equipment, Supplies & Distribution",Healthcare,984.948,471.93,771.4718244,0.021275897,1767.258,13639.26234
